"##For information about the Annotation file content,  please see the bundled README file."		
#%create_date=2009-11-13 GMT-08:00 20:57:17		
#%chip_type=HT_HG-U133A		
#%genome-species=Homo sapiens		
#%genome-version=hg19		
#%genome-version-ucsc=hg19		
#%genome-version-ncbi=GRCh37		
#%genome-version-create_date=2009-02-00		
#%netaffx-annotation-date=2009-11-23		
#%netaffx-annotation-netaffx-build=30		
#%netaffx-annotation-tabular-format-version=1.0		
Probe Set ID	Gene Symbol	Entrez Gene
218360_at	RAB22A	57403
218361_at	GOLPH3L	55204
218362_s_at	DIS3	22894
218363_at	EXD2	55218
218364_at	LRRFIP2	9209
218365_s_at	DARS2	55157
218366_x_at	LOC731602 /// METT11D1	64745 /// 731602
218367_x_at	USP21	27005
218368_s_at	TNFRSF12A	51330
218369_s_at	EXOSC1	51013
218370_s_at	S100PBP	64766
218371_s_at	PSPC1	55269
218372_at	MED9	55090
218373_at	AKTIP	64400
218374_s_at	C12orf4	57102
218375_at	NUDT9	53343
218376_s_at	MICAL1	64780
218377_s_at	RWDD2B	10069
218378_s_at	PRKRIP1	79706
218379_at	RBM7	10179
218380_at	LOC728392 /// NLRP1	22861 /// 728392
218381_s_at	U2AF2	11338
218382_s_at	U2AF2	11338
218383_at	HAUS4	54930
218384_at	CARHSP1	23589
218385_at	MRPS18A	55168
218386_x_at	USP16	10600
218387_s_at	PGLS	25796
218388_at	PGLS	25796
218389_s_at	APH1A	51107
218390_s_at	C10orf84	63877
218391_at	SNF8	11267
218392_x_at	SFXN1	94081
218393_s_at	SMU1	55234
218394_at	ROGDI	79641
218395_at	ACTR6	64431
218396_at	VPS13C	54832
218397_at	FANCL	55120
218398_at	MRPS30	10884
218399_s_at	CDCA4	55038
218400_at	OAS3	4940
218401_s_at	ZNF281	23528
218402_s_at	HPS4	89781
218403_at	TRIAP1	51499
218404_at	SNX10	29887
218405_at	ABT1	29777
218406_x_at	LOC100291670	100291670
218407_x_at	NENF	29937
218408_at	TIMM10	26519
218409_s_at	DNAJC1	64215
218410_s_at	PGP	283871
218411_s_at	MBIP	51562
218412_s_at	GTF2IRD1	9569
218413_s_at	ZNF639	51193
218414_s_at	NDE1	54820
218415_at	VPS33B	26276
218416_s_at	SLC48A1	55652
218417_s_at	SLC48A1	55652
218418_s_at	KANK2	25959
218419_s_at	TMUB2	79089
218420_s_at	C13orf23	80209
218421_at	CERK	64781
218422_s_at	RBM26	64062
218423_x_at	VPS54	51542
218424_s_at	STEAP3	55240
218425_at	RNF216	54476
218426_s_at	RNF216	54476
218427_at	SDCCAG3	10807
218428_s_at	REV1	51455
218429_s_at	C19orf66	55337
218430_s_at	RFX7	64864
218431_at	C14orf133	63894
218432_at	FBXO3	26273
218433_at	PANK3	79646
218434_s_at	AACS	65985
218435_at	DNAJC15	29103
218436_at	SIL1	64374
218437_s_at	LZTFL1	54585
218438_s_at	MED28	80306
218439_s_at	COMMD10	51397
218440_at	MCCC1	56922
218441_s_at	RPAP1	26015
218442_at	TTC4	7268
218443_s_at	DAZAP1	26528
218444_at	ALG12	79087
218445_at	H2AFY2	55506
218446_s_at	FAM18B	51030
218447_at	C16orf61	56942
218448_at	C20orf11	54994
218449_at	UFSP2	55325
218450_at	HEBP1	50865
218451_at	CDCP1	64866
218452_at	SMARCAL1	50485
218453_s_at	C6orf35	729515
218454_at	PLBD1	79887
218455_at	NFS1	9054
218456_at	CAPRIN2	65981
218457_s_at	DNMT3A	1788
218458_at	GMCL1	64395
218459_at	TOR3A	64222
218460_at	HEATR2	54919
218461_at	GPN3	51184
218462_at	BXDC5	80135
218463_s_at	MUS81	80198
218464_s_at	C17orf63	55731
218465_at	TMEM33	55161
218466_at	TBC1D17	79735
218467_at	PSMG2	56984
218468_s_at	GREM1	26585
218469_at	GREM1	26585
218470_at	YARS2	51067
218471_s_at	BBS1	582
218472_s_at	PELO	53918
218473_s_at	GLT25D1	79709
218474_s_at	KCTD5	54442
218475_at	TRMT2A	27037
218476_at	POMT1	10585
218477_at	TMEM14A	28978
218478_s_at	ZCCHC8	55596
218479_s_at	XPO4	64328
218480_at	AGBL5	60509
218481_at	EXOSC5	56915
218482_at	ENY2	56943
218483_s_at	C11orf60	56912
218484_at	NDUFA4L2	56901
218485_s_at	SLC35C1	55343
218486_at	KLF11	8462
218487_at	ALAD	210
218488_at	EIF2B3	8891
218489_s_at	ALAD	210
218490_s_at	ZNF302	55900
218491_s_at	THYN1	29087
218492_s_at	THAP7	80764
218493_at	SNRNP25	79622
218494_s_at	SLC2A4RG	56731
218495_at	UXT	8409
218496_at	RNASEH1	246243
218497_s_at	RNASEH1	246243
218498_s_at	ERO1L	30001
218499_at	RP6-213H19.1	51765
218500_at	C8orf55	51337
218501_at	ARHGEF3	50650
218502_s_at	TRPS1	7227
218503_at	KIAA1797	54914
218504_at	FAHD2A	51011
218505_at	WDR59	79726
218506_x_at	GLYR1	84656
218507_at	C7orf68	29923
218508_at	DCP1A	55802
218509_at	LPPR2	64748
218510_x_at	FAM134B	54463
218511_s_at	PNPO	55163
218512_at	WDR12	55759
218513_at	C4orf43	55319
218514_at	C17orf71	55181
218515_at	C21orf66	94104
218516_s_at	IMPAD1	54928
218517_at	PHF17	79960
218518_at	FAM13B	51306
218519_at	SLC35A5	55032
218520_at	TBK1	29110
218521_s_at	UBE2W	55284
218522_s_at	MAP1S	55201
218523_at	LHPP	64077
218524_at	E4F1	1877
218525_s_at	HIF1AN	55662
218526_s_at	RANGRF	29098
218527_at	APTX	54840
218528_s_at	RNF38	152006
218529_at	CD320	51293
218530_at	FHOD1	29109
218531_at	TMEM134	80194
218532_s_at	FAM134B	54463
218533_s_at	UCKL1	54963
218534_s_at	AGGF1	55109
218535_s_at	RIOK2	55781
218536_at	MRS2	57380
218537_at	HCFC1R1	54985
218538_s_at	MRS2	57380
218539_at	FBXO34	55030
218540_at	THTPA	79178
218541_s_at	C8orf4	56892
218542_at	CEP55	55165
218543_s_at	PARP12	64761
218544_s_at	RCL1	10171
218545_at	CCDC91	55297
218546_at	C1orf115	79762
218547_at	DHDDS	79947
218548_x_at	TEX264	51368
218549_s_at	FAM82B	51115
218550_s_at	LRRC20	55222
218551_at	MIIP	60672
218552_at	ECHDC2	55268
218553_s_at	KCTD15	79047
218554_s_at	ASH1L	55870
218555_at	ANAPC2	29882
218556_at	ORMDL2	29095
218557_at	NIT2	56954
218558_s_at	MRPL39	54148
218559_s_at	MAFB	9935
218560_s_at	JMJD4	65094
218561_s_at	LYRM4	57128
218562_s_at	TMEM57	55219
218563_at	NDUFA3	4696
218564_at	RFWD3	55159
218565_at	C9orf114	51490
218566_s_at	CHORDC1	26973
218567_x_at	DPP3	10072
218568_at	AGK	55750
218569_s_at	KBTBD4	55709
218570_at	KBTBD4 /// PTPMT1	114971 /// 55709
218571_s_at	CHMP4A	29082
218572_at	CHMP4A	29082
218573_at	MAGEH1	28986
218574_s_at	LMCD1	29995
218575_at	ANAPC1	64682
218576_s_at	DUSP12	11266
218577_at	LRRC40	55631
218578_at	CDC73	79577
218579_s_at	DHX35	60625
218580_x_at	AURKAIP1	54998
218581_at	ABHD4	63874
218582_at	5-Mar	54708
218583_s_at	DCUN1D1	54165
218584_at	TCTN1	79600
218585_s_at	DTL	51514
218586_at	C20orf20	55257
218587_s_at	KTELC1	56983
218588_s_at	FAM114A2	10827
218589_at	LPAR6	10161
218590_at	C10orf2	56652
218591_s_at	NOL10	79954
218592_s_at	CECR5	27440
218593_at	RBM28	55131
218594_at	HEATR1	55127
218595_s_at	HEATR1	55127
218596_at	TBC1D13	54662
218597_s_at	CISD1	55847
218598_at	RINT1	60561
218599_at	REC8	9985
218600_at	LIMD2	80774
218601_at	URG4	55665
218602_s_at	HAUS6	54801
218603_at	HECA	51696
218604_at	LEMD3	23592
218605_at	TFB2M	64216
218606_at	ZDHHC7	55625
218607_s_at	SDAD1	55153
218608_at	ATP13A2	23400
218609_s_at	NUDT2	318
218610_s_at	CPPED1	55313
218611_at	IER5	51278
218612_s_at	TSSC4	10078
218613_at	PSD3	23362
218614_at	C12orf35	55196
218615_s_at	TMEM39A	55254
218616_at	INTS12	57117
218617_at	TRIT1	54802
218618_s_at	FNDC3B	64778
218619_s_at	SUV39H1	6839
218620_s_at	HEMK1	51409
218621_at	HEMK1	51409
218622_at	NUP37	79023
218623_at	HMP19	51617
218624_s_at	MGC2752	65996
218625_at	NRN1	51299
218626_at	EIF4ENIF1	56478
218627_at	DRAM1	55332
218628_at	CCDC53	51019
218629_at	SMO	6608
218630_at	MKS1	54903
218631_at	AVPI1	60370
218632_at	HECTD3	79654
218633_x_at	ABHD10	55347
218634_at	PHLDA3	23612
218636_s_at	MAN1B1	11253
218637_at	IMPACT	55364
218638_s_at	SPON2	10417
218639_s_at	ZXDC	79364
218640_s_at	PLEKHF2	79666
218641_at	LOC65998	65998
218642_s_at	CHCHD7	79145
218643_s_at	CRIPT	9419
218644_at	PLEK2	26499
218645_at	ZNF277	11179
218646_at	C4orf27	54969
218647_s_at	YRDC	79693
218648_at	CRTC3	64784
218649_x_at	SDCCAG1	9147
218650_at	DGCR8	54487
218651_s_at	LARP6	55323
218652_s_at	PIGG	54872
218653_at	SLC25A15	10166
218654_s_at	MRPS33	51650
218655_s_at	CCDC49	54883
218656_s_at	LHFP	10186
218657_at	RAPGEFL1	51195
218658_s_at	ACTR8	93973
218659_at	ASXL2	55252
218660_at	DYSF	8291
218661_at	NAT15	79903
218662_s_at	NCAPG	64151
218663_at	NCAPG	64151
218664_at	MECR	51102
218665_at	FZD4	8322
218666_s_at	STX17	55014
218667_at	PJA1	64219
218668_s_at	RAP2C	57826
218669_at	RAP2C	57826
218670_at	PUS1	80324
218671_s_at	ATPIF1	93974
218672_at	SCNM1	79005
218673_s_at	ATG7	10533
218674_at	C5orf44	80006
218675_at	SLC22A17	51310
218676_s_at	PCTP	58488
218677_at	S100A14	57402
218678_at	NES	10763
218679_s_at	VPS28	51160
218680_x_at	C15orf63 /// SERF2	10169 /// 25764
218681_s_at	SDF2L1	23753
218682_s_at	SLC4A1AP	22950
218683_at	PTBP2	58155
218684_at	LRRC8D	55144
218685_s_at	SMUG1	23583
218686_s_at	RHBDF1	64285
218687_s_at	MUC13	56667
218688_at	DAK	26007
218689_at	FANCF	2188
218690_at	PDLIM4	8572
218691_s_at	PDLIM4	8572
218692_at	GOLSYN	55638
218693_at	TSPAN15	23555
218694_at	ARMCX1	51309
218695_at	EXOSC4	54512
218696_at	EIF2AK3	9451
218697_at	NCKIPSD	51517
218698_at	APIP	51074
218699_at	RAB7L1	8934
218700_s_at	RAB7L1	8934
218701_at	LACTB2	51110
218702_at	SARS2	54938
218703_at	SEC22A	26984
218704_at	RNF43	54894
218705_s_at	SNX24	28966
218706_s_at	GRAMD3	65983
218707_at	ZNF444	55311
218708_at	NXT1	29107
218709_s_at	IFT52	51098
218710_at	TTC27	55622
218711_s_at	SDPR	8436
218712_at	C1orf109	54955
218713_at	NARG2	79664
218714_at	PRR14	78994
218715_at	UTP6	55813
218716_x_at	MTO1	25821
218717_s_at	LEPREL1	55214
218718_at	PDGFC	56034
218719_s_at	GINS3	64785
218720_x_at	SEZ6L2	26470
218721_s_at	C1orf27	54953
218722_s_at	CCDC51	79714
218723_s_at	C13orf15	28984
218724_s_at	TGIF2	60436
218725_at	SLC25A22	79751
218726_at	HJURP	55355
218727_at	SLC38A7	55238
218728_s_at	CNIH4	29097
218729_at	LXN	56925
218730_s_at	OGN	4969
218731_s_at	VWA1	64856
218732_at	PTRH2	51651
218733_at	MSL2	55167
218734_at	NAT11	79829
218735_s_at	ZNF544	27300
218736_s_at	PALMD	54873
218737_at	SBNO1	55206
218738_s_at	RNF138	51444
218739_at	ABHD5	51099
218740_s_at	CDK5RAP3	80279
218741_at	CENPM	79019
218742_at	NARFL	64428
218743_at	CHMP6	79643
218744_s_at	PACSIN3	29763
218745_x_at	TMEM161A	54929
218746_at	TAPBPL	55080
218747_s_at	TAPBPL	55080
218748_s_at	EXOC5	10640
218749_s_at	SLC24A6	80024
218750_at	TAF1D	79101
218751_s_at	FBXW7	55294
218752_at	ZMAT5	55954
218753_at	XKR8	55113
218754_at	NOL9	79707
218755_at	KIF20A	10112
218756_s_at	DHRS11	79154
218757_s_at	UPF3B	65109
218758_s_at	RRP1	8568
218759_at	DVL2	1856
218760_at	COQ6	51004
218761_at	RNF111	54778
218762_at	ZNF574	64763
218763_at	STX18	53407
218764_at	PRKCH	5583
218765_at	SIDT2	51092
218766_s_at	WARS2	10352
218767_at	REXO4	57109
218768_at	NUP107	57122
218769_s_at	ANKRA2	57763
218770_s_at	TMEM39B	55116
218771_at	PANK4	55229
218772_x_at	TMEM38B	55151
218773_s_at	MSRB2	22921
218774_at	DCPS	28960
218775_s_at	WWC2	80014
218776_s_at	TMEM62	80021
218777_at	REEP4	80346
218778_x_at	EPS8L1	54869
218779_x_at	EPS8L1	54869
218780_at	HOOK2	29911
218781_at	SMC6	79677
218782_s_at	ATAD2	29028
218783_at	INTS7	25896
218784_s_at	C6orf64	55776
218785_s_at	RABL5	64792
218786_at	NT5DC3	51559
218787_x_at	CWF19L1	55280
218788_s_at	SMYD3	64754
218789_s_at	C11orf71	54494
218790_s_at	TMLHE	55217
218791_s_at	C15orf29	79768
218792_s_at	BSPRY	54836
218793_s_at	SCML1	6322
218794_s_at	TXNL4B	54957
218795_at	ACP6	51205
218796_at	FERMT1	55612
218797_s_at	SIRT7	51547
218798_at	KRI1	65095
218799_at	GPN2	54707
218800_at	SRD5A3	79644
218801_at	UGGT2	55757
218802_at	CCDC109B	55013
218803_at	CHFR	55743
218804_at	ANO1	55107
218805_at	GIMAP5	55340
218806_s_at	VAV3	10451
218807_at	VAV3	10451
218808_at	DALRD3	55152
218809_at	PANK2	80025
218810_at	ZC3H12A	80149
218811_at	ORAI2	80228
218812_s_at	ORAI2	80228
218813_s_at	SH3GLB2	56904
218814_s_at	TMEM206	55248
218815_s_at	TMEM51	55092
218816_at	LRRC1	55227
218817_at	SPCS3	60559
218818_at	FHL3	2275
218819_at	INTS6	26512
218820_at	C14orf132	56967
218821_at	NPEPL1	79716
218822_s_at	NPEPL1	79716
218823_s_at	KCTD9	54793
218824_at	PNMAL1	55228
218825_at	EGFL7	51162
218826_at	SLC35F2	54733
218827_s_at	CEP192	55125
218828_at	PLSCR3	57048
218829_s_at	CHD7	55636
218830_at	RPL26L1	51121
218831_s_at	FCGRT	2217
218832_x_at	ARRB1	408
218833_at	ZAK	51776
218834_s_at	TMEM132A	54972
218835_at	SFTPA2	729238
218836_at	RPP21 /// TRIM39 /// TRIM39R	202658 /// 56658 /// 79897
218837_s_at	UBE2D4	51619
218838_s_at	TTC31	64427
218839_at	HEY1	23462
218840_s_at	NADSYN1	55191
218841_at	ASB8	140461
218842_at	RPAP3	79657
218843_at	FNDC4	64838
218844_at	ACSF2	80221
218845_at	DUSP22	56940
218846_at	MED23	9439
218847_at	IGF2BP2	10644
218848_at	THOC6	79228
218849_s_at	PPP1R13L	10848
218850_s_at	LIMD1	8994
218851_s_at	WDR33	55339
218852_at	PPP2R3C	55012
218853_s_at	MOSPD1	56180
218854_at	DSE	29940
218855_at	TPRA1	131601
218856_at	TNFRSF21	27242
218857_s_at	ASRGL1	80150
218858_at	DEPDC6	64798
218859_s_at	ESF1	51575
218860_at	NOC4L	79050
218861_at	RNF25	64320
218862_at	ASB13	79754
218863_s_at	TNS1	7145
218864_at	TNS1	7145
218865_at	MOSC1	64757
218866_s_at	POLR3K	51728
218867_s_at	C12orf49	79794
218868_at	ACTR3B	57180
218869_at	MLYCD	23417
218870_at	ARHGAP15	55843
218871_x_at	CSGALNACT2	55454
218872_at	TESC	54997
218873_at	GON4L	54856
218874_s_at	C6orf134	79969
218875_s_at	FBXO5	26271
218876_at	TPPP3	51673
218877_s_at	TRMT11	60487
218878_s_at	SIRT1	23411
218879_s_at	MTHFSD	64779
218880_at	FOSL2	2355
218881_s_at	FOSL2	2355
218882_s_at	WDR3	10885
218883_s_at	MLF1IP	79682
218884_s_at	GUF1	60558
218885_s_at	GALNT12	79695
218886_at	PAK1IP1	55003
218887_at	MRPL2	51069
218888_s_at	NETO2	81831
218889_at	NOC3L	64318
218890_x_at	MRPL35	51318
218891_at	C10orf76	79591
218892_at	DCHS1	8642
218893_at	ISOC2	79763
218894_s_at	MAGOHB	55110
218895_at	GPATCH3	63906
218896_s_at	C17orf85	55421
218897_at	TMEM177	80775
218898_at	FAM57A	79850
218899_s_at	BAALC	79870
218900_at	CNNM4	26504
218901_at	PLSCR4	57088
218902_at	NOTCH1	4851
218903_s_at	OBFC2B	79035
218904_s_at	C9orf40	55071
218905_at	INTS8	55656
218906_x_at	KLC2	64837
218907_s_at	LRRC61	65999
218908_at	ASPSCR1	79058
218909_at	RPS6KC1	26750
218910_at	ANO10	55129
218911_at	YEATS4	8089
218912_at	GCC1	79571
218913_s_at	GMIP	51291
218914_at	C1orf66	51093
218915_at	NF2	4771
218916_at	ZNF768	79724
218917_s_at	ARID1A	8289
218918_at	MAN1C1	57134
218919_at	ZFAND1	79752
218920_at	FLJ10404	54540
218921_at	SIGIRR	59307
218922_s_at	LASS4	79603
218923_at	CTBS	1486
218924_s_at	CTBS	1486
218925_s_at	C11orf1	64776
218926_at	MYNN	55892
218927_s_at	CHST12	55501
218928_s_at	SLC37A1	54020
218929_at	CDKN2AIP	55602
218930_s_at	TMEM106B	54664
218931_at	RAB17	64284
218932_at	ZNHIT6	54680
218933_at	SPATA5L1	79029
218934_s_at	HSPB7	27129
218935_at	EHD3	30845
218936_s_at	CCDC59	29080
218937_at	ZNF434	54925
218938_at	FBXL15	79176
218939_at	LETM1	3954
218940_at	C14orf138	79609
218941_at	FBXW2	26190
218942_at	PIP4K2C	79837
218943_s_at	DDX58	23586
218944_at	PYCRL	65263
218945_at	C16orf68	79091
218946_at	NFU1	27247
218947_s_at	MTPAP	55149
218948_at	QRSL1	55278
218949_s_at	QRSL1	55278
218950_at	ARAP3	64411
218951_s_at	PLCXD1	55344
218952_at	PCSK1N	27344
218953_s_at	PCYOX1L	78991
218954_s_at	BRF2	55290
218955_at	BRF2	55290
218956_s_at	ATP5J2 /// PTCD1	26024 /// 9551
218957_s_at	PAAF1	80227
218958_at	C19orf60	55049
218959_at	HOXC10	3226
218960_at	TMPRSS4	56649
218961_s_at	PNKP	11284
218962_s_at	TMEM168	64418
218963_s_at	KRT23	25984
218964_at	ARID3B	10620
218965_s_at	TUT1	64852
218966_at	MYO5C	55930
218967_s_at	PTER	9317
218968_s_at	ZFP64	55734
218969_at	Magmas	51025
218970_s_at	CUTC	51076
218971_s_at	WDR91	29062
218972_at	TTC17	55761
218973_at	EFTUD1	79631
218974_at	SOBP	55084
218975_at	COL5A3	50509
218976_at	DNAJC12	56521
218977_s_at	TRNAU1AP	54952
218978_s_at	SLC25A37	51312
218979_at	RMI1	80010
218980_at	FHOD3	80206
218981_at	ACN9	57001
218982_s_at	MRPS17 /// ZNF713	349075 /// 51373
218983_at	C1RL	51279
218984_at	PUS7	54517
218985_at	SLC2A8	29988
218986_s_at	DDX60	55601
218987_at	ATF7IP	55729
218988_at	SLC35E3	55508
218989_x_at	SLC30A5	64924
218990_s_at	SPRR3	6707
218991_at	HEATR6	63897
218992_at	C9orf46	55848
218993_at	RNMTL1	55178
218994_s_at	STAG3L4	64940
218995_s_at	EDN1	1906
218996_at	TFPT	29844
218997_at	POLR1E	64425
218998_at	C9orf6	54942
218999_at	TMEM140	55281
219000_s_at	DSCC1	79075
219001_s_at	DCAF10	79269
219002_at	FASTKD1	79675
219003_s_at	MANEA	79694
219004_s_at	C21orf45	54069
219005_at	TMEM59L	25789
219006_at	NDUFAF4	29078
219007_at	NUP43	348995
219008_at	C2orf43	60526
219009_at	C14orf93	60686
219010_at	C1orf106	55765
219011_at	PLEKHA4	57664
219012_s_at	C11orf30	56946
219013_at	GALNT11	63917
219014_at	PLAC8	51316
219015_s_at	ALG13	79868
219016_at	FASTKD5	60493
219017_at	ETNK1	55500
219018_s_at	CCDC85C	317762
219019_at	LRDD	55367
219020_at	HS1BP3	64342
219021_at	RNF121	55298
219022_at	C12orf43	64897
219023_at	C4orf16	55435
219024_at	PLEKHA1	59338
219025_at	CD248	57124
219026_s_at	RASAL2	9462
219027_s_at	MYO9A	4649
219028_at	HIPK2	28996
219029_at	C5orf28	64417
219030_at	TPRKB	51002
219031_s_at	NIP7	51388
219032_x_at	OPN3	23596
219033_at	PARP8	79668
219034_at	PARP16	54956
219035_s_at	RNF34	80196
219036_at	CEP70	80321
219037_at	RRP15	51018
219038_at	MORC4	79710
219039_at	SEMA4C	54910
219040_at	CORO7	79585
219041_s_at	REPIN1	29803
219042_at	LZTS1	11178
219043_s_at	LOC285359 /// PDCL3	285359 /// 79031
219044_at	THNSL2	55258
219045_at	RHOF	54509
219046_s_at	PKNOX2	63876
219047_s_at	ZNF668	79759
219048_at	PIGN	23556
219049_at	CSGALNACT1	55790
219050_s_at	ZNHIT2	741
219051_x_at	METRN	79006
219052_at	HPS6	79803
219053_s_at	VPS37C	55048
219054_at	C5orf23	79614
219055_at	SRBD1	55133
219056_at	RNASEH2B	79621
219057_at	RABEP2	79874
219058_x_at	TINAGL1	64129
219059_s_at	LYVE1	10894
219060_at	WDYHV1	55093
219061_s_at	LAGE3	8270
219062_s_at	ZCCHC2	54877
219063_at	C1orf35	79169
219064_at	ITIH5	80760
219065_s_at	DPY30 /// MEMO1	51072 /// 84661
219066_at	PPCDC	60490
219067_s_at	NSMCE4A	54780
219068_x_at	ATAD3A	55210
219069_at	ANKRD49	54851
219070_s_at	MOSPD3	64598
219071_x_at	C8orf30A	51236
219072_at	BCL7C	9274
219073_s_at	OSBPL10	114884
219074_at	TMEM184C	55751
219075_at	YIPF2	78992
219076_s_at	PXMP2	5827
219077_s_at	WWOX	51741
219078_at	GPATCH2	55105
219079_at	CYB5R4	51167
219080_s_at	CTPS2	56474
219081_at	ANKHD1	54882
219082_at	AMDHD2	51005
219083_at	SHQ1	55164
219084_at	NSD1	64324
219085_s_at	GEMIN7	79760
219086_at	ZNF839	55778
219087_at	ASPN	54829
219088_s_at	ZNF576	79177
219089_s_at	ZNF576	79177
219090_at	SLC24A3	57419
219091_s_at	MMRN2	79812
219092_s_at	IPPK	64768
219093_at	PID1	55022
219094_at	ARMC8	25852
219095_at	JMJD7-PLA2G4B /// PLA2G4B	100137049 /// 8681
219096_at	ARMC7	79637
219097_x_at	C19orf42	79086
219098_at	MYBBP1A	10514
219099_at	C12orf5	57103
219100_at	OBFC1	79991
219101_x_at	ABHD8	79575
219102_at	RCN3	57333
219103_at	ASAP3	55616
219104_at	RNF141	50862
219105_x_at	ORC6L	23594
219106_s_at	KBTBD10	10324
219107_at	BCAN	63827
219108_x_at	DDX27 /// SS18	55661 /// 6760
219109_at	SPAG16	79582
219110_at	GAR1	54433
219111_s_at	DDX54	79039
219112_at	RAPGEF6	51735
219113_x_at	HSD17B14	51171
219114_at	C3orf18	51161
219115_s_at	IL20RA	53832
219116_s_at	DCUN1D2	55208
219117_s_at	FKBP11	51303
219118_at	FKBP11	51303
219119_at	LSM8	51691
219120_at	C2orf44	80304
219121_s_at	ESRP1	54845
219122_s_at	THG1L	54974
219123_at	ZNF232	7775
219124_at	C8orf41	80185
219125_s_at	RAG1AP1	55974
219126_at	PHF10	55274
219127_at	ATAD4	79170
219128_at	C2orf42	54980
219129_s_at	SAP30L	79685
219130_at	CCDC76	54482
219131_at	UBIAD1	29914
219132_at	PELI2	57161
219133_at	OXSM	54995
219134_at	ELTD1	64123
219135_s_at	LMF1	64788
219136_s_at	LMF1	64788
219137_s_at	MFF	56947
219138_at	RPL14	9045
219139_s_at	CROCCL2	114819
219140_s_at	RBP4	5950
219141_s_at	AMBRA1	55626
219142_at	RASL11B	65997
219143_s_at	RPP25	54913
219144_at	DUSP26	78986
219145_at	LPHN1	22859
219146_at	C17orf42	79736
219147_s_at	C9orf95	54981
219148_at	PBK	55872
219149_x_at	DBR1	51163
219150_s_at	ADAP1	11033
219151_s_at	RABL2A /// RABL2B	11158 /// 11159
219152_at	PODXL2	50512
219153_s_at	THSD4	79875
219154_at	TMEM120B	144404
219155_at	PITPNC1	26207
219156_at	SYNJ2BP	55333
219157_at	KLHL2	11275
219158_s_at	NARG1	80155
219159_s_at	SLAMF7	57823
219160_s_at	PAPOLG	64895
219161_s_at	CKLF	51192
219162_s_at	MRPL11	65003
219163_at	ZNF562	54811
219164_s_at	ATG2B	55102
219165_at	PDLIM2	64236
219166_at	C14orf104	55172
219167_at	RASL12	51285
219168_s_at	ARHGAP8 /// PRR5	23779 /// 55615
219169_s_at	TFB1M	51106
219170_at	FSD1	79187
219171_s_at	ZNF236	7776
219172_at	UBTD1	80019
219173_at	MYO15B	80022
219174_at	IFT74	80173
219175_s_at	SLC41A3	54946
219176_at	C2orf47	79568
219177_at	BXDC2	55299
219178_at	QTRTD1	79691
219179_at	DACT1	51339
219180_s_at	PEX26	55670
219181_at	LIPG	9388
219182_at	FLJ22167	79583
219183_s_at	CYTH4	27128
219184_x_at	TIMM22	29928
219185_at	SIRT5	23408
219186_at	ZBTB7A	51341
219187_at	FKBPL	63943
219188_s_at	MACROD1	28992
219189_at	FBXL6	26233
219190_s_at	EIF2C4	192670
219191_s_at	BIN2	51411
219192_at	UBAP2	55833
219193_at	WDR70	55100
219194_at	SEMA4G	57715
219195_at	PPARGC1A	10891
219196_at	SCG3	29106
219197_s_at	SCUBE2	57758
219198_at	GTF3C4	9329
219199_at	AFF4	27125
219200_at	FASTKD3	79072
219201_s_at	TWSG1	57045
219202_at	RHBDF2	79651
219203_at	FAM158A	51016
219204_s_at	SRR	63826
219205_at	SRR	63826
219206_x_at	TMBIM4	51643
219207_at	EDC3	80153
219208_at	FBXO11	80204
219209_at	IFIH1	64135
219210_s_at	RAB8B	51762
219211_at	USP18	11274
219212_at	HSPA14	51182
219213_at	JAM2	58494
219214_s_at	NT5C	30833
219215_s_at	SLC39A4	55630
219216_at	ETAA1	54465
219217_at	NARS2	79731
219218_at	BAHCC1	57597
219219_at	TMEM160	54958
219220_x_at	MRPS22	56945
219221_at	ZBTB38	253461
219222_at	RBKS	64080
219223_at	C9orf7	11094
219224_x_at	ZNF408	79797
219225_at	PGBD5	79605
219226_at	CRKRS	51755
219227_at	CCNJL	79616
219228_at	ZNF331	55422
219229_at	SLCO3A1	28232
219230_at	TMEM100	55273
219231_at	TGS1	96764
219232_s_at	EGLN3	112399
219233_s_at	GSDMB	55876
219234_x_at	SCRN3	79634
219235_s_at	PHACTR4	65979
219236_at	PAQR6	79957
219237_s_at	DNAJB14	79982
219238_at	PIGV	55650
219239_s_at	ZNF654	55279
219240_s_at	C10orf88	80007
219241_x_at	SSH3	54961
219242_at	CEP63	80254
219243_at	GIMAP4	55303
219244_s_at	MRPL46	26589
219245_s_at	OGFOD2	79676
219246_s_at	OGFOD2	79676
219247_s_at	ZDHHC14	79683
219248_at	THUMPD2	80745
219249_s_at	FKBP10	60681
219250_s_at	FLRT3	23767
219251_s_at	WDR60	55112
219252_s_at	GEMIN8	54960
219253_at	TMEM185B	79134
219254_at	C17orf101	79701
219255_x_at	IL17RB	55540
219256_s_at	SH3TC1	54436
219257_s_at	SPHK1	8877
219258_at	TIPIN	54962
219259_at	SEMA4A	64218
