FILE_NAME	PEAK_NAME	RETENTION_TIME	MZ	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.2292_428.3737	5.2292	428.3737	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3412_428.7024	0.3412	428.7024	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.2857_429.3733	8.2857	429.3733	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.6158_429.3736	8.6158	429.3736	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3398_430.6994	0.3398	430.6994	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2987_430.9145	0.2987	430.9145	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9896_431.1867	4.9896	431.1867	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3401_432.696	0.3401	432.696	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9656_436.2814	4.9656	436.2814	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3091_436.861	0.3091	436.861	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9485_437.2364	1.9485	437.2364	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8432_437.3236	6.8432	437.3236	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3267_440.7302	0.3267	440.7302	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1308_441.8824	6.1308	441.8824	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3247_442.722	0.3247	442.722	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9643_445.2526	1.9643	445.2526	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2988_446.8884	0.2988	446.8884	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4922_448.2217	2.4922	448.2217	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.5814_450.2397	2.5814	450.2397	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9634_451.216	1.9634	451.216	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.0965_453.1676	4.0965	453.1676	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9687_454.2927	4.9687	454.2927	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7488_455.1872	4.7488	455.1872	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.1436_457.2031	5.1436	457.2031	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6513_459.2188	5.6513	459.2188	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0387_459.2802	2.0387	459.2802	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3196_460.7872	0.3196	460.7872	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.411_468.3093	4.411	468.3093	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3135_468.8172	0.3135	468.8172	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.536_470.2348	2.536	470.2348	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3171_470.8141	0.3171	470.8141	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9084_477.2309	1.9084	477.2309	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7264_478.2992	4.7264	478.2992	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.8504_478.3186	4.8504	478.3186	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9832_478.3297	4.9832	478.3297	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3093_478.8449	0.3093	478.8449	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.1509_480.3359	5.1509	480.3359	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3197_480.8456	0.3197	480.8456	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0343_481.2625	2.0343	481.2625	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8449_481.3506	6.8449	481.3506	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0333_482.2639	2.0333	482.2639	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6387_482.323	5.6387	482.323	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7359_484.2825	4.7359	484.2825	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3439_486.6626	0.3439	486.6626	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.3564_487.0964	6.3564	487.0964	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3421_488.6584	0.3421	488.6584	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3055_488.8739	0.3055	488.8739	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.1992_489.2297	2.1992	489.2297	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3389_490.6552	0.3389	490.6552	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.591_492.2467	2.591	492.2467	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.5763_494.3253	4.5763	494.3253	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0424_495.2376	2.0424	495.2376	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9829_496.3402	4.9829	496.3402	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2981_498.9019	0.2981	498.9019	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4201_501.2515	2.4201	501.2515	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9617_501.8626	1.9617	501.8626	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9655_502.1979	1.9655	502.1979	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.742_502.2996	4.742	502.2996	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.7745_503.2558	2.7745	503.2558	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.126_503.307	2.126	503.307	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.1504_504.3433	5.1504	504.3433	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6556_506.3602	5.6556	506.3602	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.72_508.2831	4.72	508.2831	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.8601_508.3401	4.8601	508.3401	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.3214_508.3765	5.3214	508.3765	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.6066_512.3341	3.6066	512.3341	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.5374_512.3353	4.5374	512.3353	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9802_515.309	4.9802	515.309	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.9867_515.4144	8.9867	515.4144	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.5734_516.3054	4.5734	516.3054	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9796_518.3275	4.9796	518.3275	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3155_518.7494	0.3155	518.7494	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0123_519.5371	2.0123	519.5371	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.1266_520.335	2.1266	520.335	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7484_520.3403	4.7484	520.3403	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9982_521.2576	1.9982	521.2576	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.1496_522.3568	5.1496	522.3568	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4398_523.2659	2.4398	523.2659	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6526_524.3714	5.6526	524.3714	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.1252_525.2889	2.1252	525.2889	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8444_525.3771	6.8444	525.3771	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7238_526.2951	4.7238	526.2951	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3182_528.7713	0.3182	528.7713	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2967_531.0064	0.2967	531.0064	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.2362_531.4082	8.2362	531.4082	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9902_534.2872	4.9902	534.2872	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3122_536.8039	0.3122	536.8039	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.9904_537.396	8.9904	537.396	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3143_538.8012	0.3143	538.8012	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7482_539.3064	4.7482	539.3064	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.987_540.309	4.987	540.309	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7432_542.3222	4.7432	542.3222	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6505_543.3384	5.6505	543.3384	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7414_544.3421	4.7414	544.3421	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4873_545.2798	2.4873	545.2798	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6483_546.3543	5.6483	546.3543	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9802_546.358	4.9802	546.358	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3416_546.6171	0.3416	546.6171	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3087_546.8325	0.3087	546.8325	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2052_547.3336	2.2052	547.3336	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3399_548.6131	0.3399	548.6131	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3111_548.8296	0.3111	548.8296	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3436_550.6094	0.3436	550.6094	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.4804_550.6292	7.4804	550.6292	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.6089_551.4352	6.6089	551.4352	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0097_552.1963	2.0097	552.1963	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.9874_553.3726	8.9874	553.3726	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.1488_553.3818	9.1488	553.3818	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.2353_553.3901	8.2353	553.3901	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.306_556.8606	0.306	556.8606	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.99_560.4725	8.99	560.4725	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.206_564.359	2.206	564.359	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0737_565.2833	2.0737	565.2833	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7481_566.3221	4.7481	566.3221	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2976_566.889	0.2976	566.889	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.5176_567.2921	2.5176	567.2921	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7282_568.3404	4.7282	568.3404	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2028_569.3149	2.2028	569.3149	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8422_569.4017	6.8422	569.4017	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.298_582.8639	0.298	582.8639	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8147_583.256	6.8147	583.256	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4152_585.2711	2.4152	585.2711	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.159_585.2714	3.159	585.2714	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3188_586.7316	0.3188	586.7316	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.5479_589.3049	2.5479	589.3049	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7389_590.3211	4.7389	590.3211	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3183_596.7594	0.3183	596.7594	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.2364_599.4403	6.2364	599.4403	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.7353_603.4668	6.7353	603.4668	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9238_603.7824	1.9238	603.7824	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3418_604.5757	0.3418	604.5757	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3121_604.791	0.3121	604.791	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3401_606.5713	0.3401	606.5713	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.313_606.7881	0.313	606.7881	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6559_608.324	5.6559	608.324	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2657_608.382	2.2657	608.382	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8373_608.474	6.8373	608.474	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3398_608.5683	0.3398	608.5683	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.1641_609.309	2.1641	609.309	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3508_610.7348	2.3508	610.7348	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3609_611.2391	2.3609	611.2391	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.6018_611.3193	2.6018	611.3193	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2658_613.3406	2.2658	613.3406	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8322_613.4282	6.8322	613.4282	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3093_614.819	0.3093	614.819	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3089_616.8182	0.3089	616.8182	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9241_622.7567	1.9241	622.7567	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3048_624.8477	0.3048	624.8477	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.933_632.2925	1.933	632.2925	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.6316_633.3308	2.6316	633.3308	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2975_634.877	0.2975	634.877	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.3575_637.3084	6.3575	637.3084	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4279_638.7175	2.4279	638.7175	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4376_639.2169	2.4376	639.2169	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3218_644.6903	0.3218	644.6903	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1373_647.5016	6.1373	647.5016	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2162_648.3831	2.2162	648.3831	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2952_650.8522	0.2952	650.8522	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8279_652.4996	6.8279	652.4996	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3176_652.7226	0.3176	652.7226	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2168_653.3363	2.2168	653.3363	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3538_654.2553	2.3538	654.2553	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3185_654.718	0.3185	654.718	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.6534_655.3443	2.6534	655.3443	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3261_657.3647	2.3261	657.3647	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8213_657.4552	6.8213	657.4552	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.3569_659.2878	6.3569	659.2878	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3433_662.5329	0.3433	662.5329	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3173_662.7466	0.3173	662.7466	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.0741_663.4551	9.0741	663.4551	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3426_664.5289	0.3426	664.5289	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3153_664.7461	0.3153	664.7461	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.1979_666.2632	2.1979	666.2632	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3444_666.5272	0.3444	666.5272	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3115_672.776	0.3115	672.776	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.1992_674.244	2.1992	674.244	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3137_674.7743	0.3137	674.7743	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.6195_675.5459	7.6195	675.5459	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9263_675.809	1.9263	675.809	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.6796_677.3577	2.6796	677.3577	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2871_682.2332	2.2871	682.2332	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.3576_682.3639	6.3576	682.3639	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3093_682.8051	0.3093	682.8051	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3163_684.8048	0.3163	684.8048	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.0755_685.4363	9.0755	685.4363	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.9009_689.5595	7.9009	689.5595	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3484_689.7685	2.3484	689.7685	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3546_690.2677	2.3546	690.2677	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3051_692.8352	0.3051	692.8352	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8176_696.5238	6.8176	696.5238	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2803_697.3615	2.2803	697.3615	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.622_697.5256	7.622	697.5256	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3539_698.7779	2.3539	698.7779	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3673_699.2823	2.3673	699.2823	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.7038_699.369	2.7038	699.369	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3894_701.3934	2.3894	701.3934	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.0755_701.4092	9.0755	701.4092	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8146_701.4796	6.8146	701.4796	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.7137_701.5593	7.7137	701.5593	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2974_702.8636	0.2974	702.8636	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.1744_703.5774	8.1744	703.5774	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.0219_704.5239	8.0219	704.5239	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.0776_708.5155	9.0776	708.5155	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.357_709.7658	2.357	709.7658	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.355_710.2669	2.355	710.2669	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.9027_711.5408	7.9027	711.5408	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.9904_715.576	7.9904	715.576	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3492_717.7516	2.3492	717.7516	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3763_718.2493	2.3763	718.2493	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.299_718.8396	0.299	718.8396	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3434_720.4927	0.3434	720.4927	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.7405_721.3824	2.7405	721.3824	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.343_722.4883	0.343	722.4883	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3177_722.7033	0.3177	722.7033	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.7127_723.5427	7.7127	723.5427	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3437_724.4858	0.3437	724.4858	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.1805_725.5577	8.1805	725.5577	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3652_725.7332	2.3652	725.7332	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.2272_729.5905	8.2272	729.5905	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.0993_730.5402	8.0993	730.5402	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.431_732.557	8.431	732.557	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3144_732.7314	0.3144	732.7314	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9617_733.3246	1.9617	733.3246	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.0767_736.5414	9.0767	736.5414	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.1923_737.4861	3.1923	737.4861	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8052_740.5486	6.8052	740.5486	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3106_740.7631	0.3106	740.7631	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3435_741.3856	2.3435	741.3856	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3132_742.7614	0.3132	742.7614	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.7703_743.3945	2.7703	743.3945	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9623_744.3142	1.9623	744.3142	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.2994_744.5554	8.2994	744.5554	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4347_745.4213	2.4347	745.4213	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8052_745.5054	6.8052	745.5054	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3086_750.792	0.3086	750.792	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.228_751.5714	8.228	751.5714	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9597_752.2978	1.9597	752.2978	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.0974_752.5205	8.0974	752.5205	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3198_752.7904	0.3198	752.7904	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.4319_754.5384	8.4319	754.5384	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.0147_754.5389	8.0147	754.5389	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.1994_756.5557	8.1994	756.5557	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.8788_756.5594	8.8788	756.5594	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.4867_758.5708	8.4867	758.5708	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.1301_758.572	9.1301	758.572	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.9158_758.5726	8.9158	758.5726	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.0292_758.5732	9.0292	758.5732	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.335_760.5875	9.335	760.5875	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.2136_760.5909	9.2136	760.5909	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3055_760.823	0.3055	760.823	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9859_762.9715	4.9859	762.9715	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.3335_764.5255	8.3335	764.5255	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.2499_764.557	8.2499	764.557	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.7486_766.5599	8.7486	766.5599	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.5144_766.5797	8.5144	766.5797	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.2084_768.555	8.2084	768.555	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.5992_768.5928	8.5992	768.5928	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.3613_770.5714	8.3613	770.5714	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2973_770.8523	0.2973	770.8523	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.0912_774.5661	8.0912	774.5661	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.0148_776.5188	8.0148	776.5188	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3406_778.4528	0.3406	778.4528	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.2034_778.5348	8.2034	778.5348	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.339_780.4477	0.339	780.4477	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.5139_780.5489	8.5139	780.5489	
